,lines,name,type
4,don't worry about me you take this time for your own you two, innerspace ,Adventure
5,i'll get us out of here, innerspace ,Adventure
6,don't worry i owe you a lot i'm not gonna let us rot here i'm gonna find us a way out, innerspace ,Adventure
7,i mean it no one else would have helped i take it all back everything i've said about you, innerspace ,Adventure
8,awwww, innerspace ,Adventure
9,i want to thank you for what you've done, innerspace ,Adventure
10,i want you to know how much i appreciate what you've done, innerspace ,Adventure
11,i don't know how we're gonna get out of this but we will somehow, innerspace ,Adventure
12,you're lovely, innerspace ,Adventure
13,she's so lovely it's all my fault i was wrong, innerspace ,Adventure
14,yeah sure, innerspace ,Adventure
15,you're a lucky man, innerspace ,Adventure
16,they can, innerspace ,Adventure
17,she's in love with you anyone can see that, innerspace ,Adventure
18,i know it's no good i've no right to be jealous, innerspace ,Adventure
19,oh no, innerspace ,Adventure
20,thing is i think i'm in love with her, innerspace ,Adventure
21,not really truth is i was jealous of you, innerspace ,Adventure
22,you've changed your mind, innerspace ,Adventure
23,she is beautiful, innerspace ,Adventure
24,no she just stayed with us like she did all along, innerspace ,Adventure
25,i was wrong she tried to help us get away, innerspace ,Adventure
26,you were the one who was always suspicious of her, innerspace ,Adventure
27,now you're too suspicious, innerspace ,Adventure
28,she works for them, innerspace ,Adventure
29,rene, innerspace ,Adventure
30,dieter asked where i was he expected me here maybe someone was assigned to bring me here, innerspace ,Adventure
31,about what, innerspace ,Adventure
32,i have been i think you're right, innerspace ,Adventure
33,keep thinking, innerspace ,Adventure
34,i can always flush you down the toilet, innerspace ,Adventure
35,looks like you can have all you want, innerspace ,Adventure
36,gimme a minute, innerspace ,Adventure
37,we are in a dungeon how do we get out, innerspace ,Adventure
38,never mind that where are we now, innerspace ,Adventure
39,where've you been, innerspace ,Adventure
40,be quiet, innerspace ,Adventure
41,losing power the laser drained it, innerspace ,Adventure
42,what happened, innerspace ,Adventure
43,i don't know, innerspace ,Adventure
44,what exactly, innerspace ,Adventure
45,do something, innerspace ,Adventure
46,ought to be they stole everything and reverse engineered it looks like all they need is the chip, innerspace ,Adventure
47,pretty advanced isn't it, innerspace ,Adventure
48,well don't let it what are you doing, innerspace ,Adventure
49,this may hurt, innerspace ,Adventure
50,and don't let her know either, innerspace ,Adventure
51,there's a lot you don't know, innerspace ,Adventure
52,gruner switched the chip to him not from him then he led us away again to chiang cho, innerspace ,Adventure
53,dieter, innerspace ,Adventure
54,the man we want has the pem and is across the border by now, innerspace ,Adventure
55,he aready made the deal, innerspace ,Adventure
56,shit it's just money, innerspace ,Adventure
57,holy, innerspace ,Adventure
58,aim what, innerspace ,Adventure
59,aim just in front of his face, innerspace ,Adventure
60,just fine i'll do the driving from now on, innerspace ,Adventure
61,are you alright, innerspace ,Adventure
62,don't worry i can, innerspace ,Adventure
63,i can't handle that thing, innerspace ,Adventure
64,do it, innerspace ,Adventure
65,he didn't he left us that walkman chip to confuse us would have kept most people busy we were too fast for him, innerspace ,Adventure
66,then why'd he lead us here, innerspace ,Adventure
67,he must not know gruner just made the switch back, innerspace ,Adventure
68,and dieter, innerspace ,Adventure
69,it's in the watch he lead us on that chase while dieter brought the chip into hong kong, innerspace ,Adventure
70,where, innerspace ,Adventure
71,while he makes the run, innerspace ,Adventure
72,he hung us up dry, innerspace ,Adventure
73,it's not the one wait there's a label, innerspace ,Adventure
74,well, innerspace ,Adventure
75,left the one with the red dot, innerspace ,Adventure
76,cash, innerspace ,Adventure
77,haka xuki what's that mean, innerspace ,Adventure
78,haka xuki, innerspace ,Adventure
79,you said 100 000 yen for the right sony walkman, innerspace ,Adventure
80,what was it what'd i say, innerspace ,Adventure
81,just say the words just like i told you, innerspace ,Adventure
82,well at least talk it up then i feel like an idiot, innerspace ,Adventure
83,not sure at all, innerspace ,Adventure
84,you sure this will work, innerspace ,Adventure
85,i was afraid of that, innerspace ,Adventure
86,i've got an idea, innerspace ,Adventure
87,plenty of circuits in a walkman, innerspace ,Adventure
88,come on, innerspace ,Adventure
89,it's him, innerspace ,Adventure
90,then why let her out of our sight besides she's all we've got, innerspace ,Adventure
91,i don't trust her, innerspace ,Adventure
92,probably, innerspace ,Adventure
93,hiroshima she's going with us are you out of your mind, innerspace ,Adventure
94,no you can't trust her, innerspace ,Adventure
95,i need a guide and you need a client and 1000, innerspace ,Adventure
96,you were with gruner, innerspace ,Adventure
97,he was with gruner, innerspace ,Adventure
98,, innerspace ,Adventure
99,never mind just say it, innerspace ,Adventure
100,what, innerspace ,Adventure
101,neither can they, innerspace ,Adventure
102,i can't see a thing, innerspace ,Adventure
103,door to the right get up and run, innerspace ,Adventure
104,a hard left a hard left, innerspace ,Adventure
105,ow, innerspace ,Adventure
106,trying to analyze this stuff now go to the medicine shelf and take and, innerspace ,Adventure
107,what are you doing, innerspace ,Adventure
108,imagine a better grape for the region, innerspace ,Adventure
109,you have to quickly, innerspace ,Adventure
110,i can't, innerspace ,Adventure
111,drink lots of water, innerspace ,Adventure
112,what next, innerspace ,Adventure
113,too late, innerspace ,Adventure
114,drink it, innerspace ,Adventure
115,don't worry, innerspace ,Adventure
116,don't touch a thing, innerspace ,Adventure
117,i know she's not with them i know something else what's bothering you isn't her, innerspace ,Adventure
118,one of your instincts, innerspace ,Adventure
119,i told you i have a feeling, innerspace ,Adventure
120,yeah you've fallen for her, innerspace ,Adventure
121,you think that's what you're good at, innerspace ,Adventure
122,what are you doing wait a minute lets think this through, innerspace ,Adventure
123,it is a blank this is no time for zen, innerspace ,Adventure
124,relax make your mind a blank, innerspace ,Adventure
125,relax let me do this, innerspace ,Adventure
126,what do i do, innerspace ,Adventure
127,joe i'm here you're okay, innerspace ,Adventure
128,wait a minute wait a minute al you leave my heart alone, innerspace ,Adventure
129,down to your heart i'm gonna clean some fat out before you drop on me, innerspace ,Adventure
130,where are you going, innerspace ,Adventure
131,just stay here and rest, innerspace ,Adventure
132,sapporo, innerspace ,Adventure
133,that's not funny, innerspace ,Adventure
134,beer and cakes cookies anything bad, innerspace ,Adventure
135,i can't keep up, innerspace ,Adventure
136,come on she's getting away, innerspace ,Adventure
137,run stupid, innerspace ,Adventure
138,on what, innerspace ,Adventure
139,follow her, innerspace ,Adventure
140,what do i do, innerspace ,Adventure
141,i'm running in circles in the middle of some foreign country i don't speak their language they don't speak mine i don't even know where i am what's going to present itse, innerspace ,Adventure
142,we are trying to stand out right near his address easier to get them to come to us than to try and find them now keep your eyes open something might present itself, innerspace ,Adventure
143,don't you think i stand out like this, innerspace ,Adventure
144,fountainhead of high tech, innerspace ,Adventure
145,osaka, innerspace ,Adventure
146,osaka, innerspace ,Adventure
147,that's good it's not better where, innerspace ,Adventure
148,better i found ryuji, innerspace ,Adventure
149,you found her, innerspace ,Adventure
150,bingo, innerspace ,Adventure
151,why don't you get out of my face, innerspace ,Adventure
152,some agent you are, innerspace ,Adventure
153,it wasn't like that, innerspace ,Adventure
154,you been had we have, innerspace ,Adventure
155,i i'll got to the movies that's what i'll do, innerspace ,Adventure
156,no what will you do, innerspace ,Adventure
157,no what do you hope al i hope i just hope that someday you're real small and you've got no time and you got no one to help you and you depend on me and you know what i'll do, innerspace ,Adventure
158,you get time off to sleep, innerspace ,Adventure
159,it's not your time i get time off, innerspace ,Adventure
160,and on my time, innerspace ,Adventure
161,shit you're in love, innerspace ,Adventure
162,she's got the most beautiful s, innerspace ,Adventure
163,oh you were right they've all been here before met just last week, innerspace ,Adventure
164,is that all, innerspace ,Adventure
165,ahhh works ryuji travel just business she's fine arts university of tokyo, innerspace ,Adventure
166,what she say what'd you get out of her, innerspace ,Adventure
167,i don't know, innerspace ,Adventure
168,what happened, innerspace ,Adventure
169,i mean it you watch old tapes of the ballgame i'll fill you in later i mean it, innerspace ,Adventure
170,joe it's 56 hours, innerspace ,Adventure
171,you shut down your sensors, innerspace ,Adventure
172,oh come on, innerspace ,Adventure
173,you got any books in there, innerspace ,Adventure
174,what am i supposed to do, innerspace ,Adventure
175,i'll be right here i'll keep it in mind i'll get a lot more from her without you butting in, innerspace ,Adventure
176,what if she says something important, innerspace ,Adventure
177,it's embarrassing, innerspace ,Adventure
178,you can't listen you can't watch either, innerspace ,Adventure
179,what is it, innerspace ,Adventure
180,not her you, innerspace ,Adventure
181,you're doing great with her, innerspace ,Adventure
182,this just won't work, innerspace ,Adventure
183,what is it your charm, innerspace ,Adventure
184,come on look at her don't you know anything about women the data is skewed we might as well go with instinct, innerspace ,Adventure
185,can't tell every time i try her you look away or you make noises maybe you don't want to know, innerspace ,Adventure
186,maybe she's telling the truth, innerspace ,Adventure
187,she's the toughest to read, innerspace ,Adventure
188,even rene, innerspace ,Adventure
189,your data must be bad everyone can't be lying all the time, innerspace ,Adventure
190,voice stress analyzer, innerspace ,Adventure
191,how do you know, innerspace ,Adventure
192,they're all in it, innerspace ,Adventure
193,i've lost something i must get it back, innerspace ,Adventure
194,joe be careful, innerspace ,Adventure
195,don't get too cute, innerspace ,Adventure
196,my coast is maine actually we have a place in bar harbor and a bar in sutton place, innerspace ,Adventure
197,he recognises you throw him off, innerspace ,Adventure
198,it lends you an air of mystery, innerspace ,Adventure
199,i don't know what's going on, innerspace ,Adventure
200,just don't show fear, innerspace ,Adventure
201,killer, innerspace ,Adventure
202,the blond gruner a killer, innerspace ,Adventure
203,which one, innerspace ,Adventure
204,just hold them close and stay still, innerspace ,Adventure
205,i feel like an idiot, innerspace ,Adventure
206,are you serious, innerspace ,Adventure
207,follow that busboy, innerspace ,Adventure
208,the drinks stay on them, innerspace ,Adventure
209,what glasses, innerspace ,Adventure
210,who are they stay on them will you how can we find out wait the glasses, innerspace ,Adventure
211,that's a big if, innerspace ,Adventure
212,pan the group will you if you're right at least one of them is involved, innerspace ,Adventure
213,you got a better idea you tell me other than her there's no one here i know, innerspace ,Adventure
214,who me, innerspace ,Adventure
215,you're not just after this girl are you, innerspace ,Adventure
216,that place by the window, innerspace ,Adventure
217,get close to them, innerspace ,Adventure
218,you have no taste, innerspace ,Adventure
219,they both look good to me, innerspace ,Adventure
220,the beautiful one, innerspace ,Adventure
221,which one is she, innerspace ,Adventure
222,doesn't, innerspace ,Adventure
223,you want sophistication it don't come cheap, innerspace ,Adventure
224,what did that cost, innerspace ,Adventure
225,why not, innerspace ,Adventure
226,not that tie with that coat, innerspace ,Adventure
227,but the rest is me i'll dress like i want, innerspace ,Adventure
228,it is my business it's my name, innerspace ,Adventure
229,mind your own business, innerspace ,Adventure
230,not blue enough, innerspace ,Adventure
231,much too blue, innerspace ,Adventure
232,this is not going to work out, innerspace ,Adventure
233,you really like that shirt, innerspace ,Adventure
234,looks like the optic nerve i can see out, innerspace ,Adventure
235,what is it, innerspace ,Adventure
236,is something glinting, innerspace ,Adventure
237,what's nothing look like it looks like nothing, innerspace ,Adventure
238,but what's it look like, innerspace ,Adventure
239,what are you looking at, innerspace ,Adventure
240,now where would i be, innerspace ,Adventure
241,but you've got to have sophistication savoir faire, innerspace ,Adventure
242,yeah i did it, innerspace ,Adventure
243,well you did it today, innerspace ,Adventure
244,i'm not some hot shot test pilot i'm not some playboy i don't usually pick up girls, innerspace ,Adventure
245,rene, innerspace ,Adventure
246,you stumbled around remember you've got my id you've got to be me not some stumblebum, innerspace ,Adventure
247,i made it work, innerspace ,Adventure
248,it worked, innerspace ,Adventure
249,yeah some help that poetry really killed her, innerspace ,Adventure
250,good thing i'm here to do the thinking, innerspace ,Adventure
251,maybe they won't stand on ceremony, innerspace ,Adventure
252,without your pants, innerspace ,Adventure
253,to the hotel to register, innerspace ,Adventure
254,where are you going, innerspace ,Adventure
255,rene, innerspace ,Adventure
256,what happened, innerspace ,Adventure
257,no you idiot, innerspace ,Adventure
258,joe, innerspace ,Adventure
259,touch some part of her body trust me it works, innerspace ,Adventure
260,what, innerspace ,Adventure
261,touch her, innerspace ,Adventure
262,where are you staying, innerspace ,Adventure
263,where is she staying, innerspace ,Adventure
264,wait, innerspace ,Adventure
265,wait, innerspace ,Adventure
266,, innerspace ,Adventure
267,, innerspace ,Adventure
268,anything aw hell just tell her the truth, innerspace ,Adventure
269,what, innerspace ,Adventure
270,don't just stand there say something, innerspace ,Adventure
271,what do i do, innerspace ,Adventure
272,what can i do you're on your own, innerspace ,Adventure
273,help me out will you, innerspace ,Adventure
274,how should i know, innerspace ,Adventure
275,which language, innerspace ,Adventure
276,try another language, innerspace ,Adventure
277,she doesn't seem to understand, innerspace ,Adventure
278,what's happening, innerspace ,Adventure
279,you're beautiful, innerspace ,Adventure
280,she's beautiful what do i do, innerspace ,Adventure
281,what is it, innerspace ,Adventure
282,you're out of shape, innerspace ,Adventure
283,she's pretty fast, innerspace ,Adventure
284,follow it, innerspace ,Adventure
285,this must be business there's nothing else here, innerspace ,Adventure
286,a girl, innerspace ,Adventure
287,what was, innerspace ,Adventure
288,beautiful, innerspace ,Adventure
289,are you screwing with any nerves, innerspace ,Adventure
290,what what do you mean, innerspace ,Adventure
291,al are you doing anything in there, innerspace ,Adventure
292,where are you going wait, innerspace ,Adventure
293,now lie down somewhere quiet and rest i'll be back in a while, innerspace ,Adventure
294,for chrissakes it's only sand you should see some of the stuff that's floating around in here that sand's the cleanest thing in you including me now eat it, innerspace ,Adventure
295,it's sand, innerspace ,Adventure
296,why not, innerspace ,Adventure
297,i don't want to eat it, innerspace ,Adventure
298,eat it, innerspace ,Adventure
299,eat it, innerspace ,Adventure
300,the sand, innerspace ,Adventure
301,now what, innerspace ,Adventure
302,i'm living on freeze dried limas and ham just eat it, innerspace ,Adventure
303,you eat it you know what this stuff tastes like, innerspace ,Adventure
304,you eat it, innerspace ,Adventure
305,here all the seaweed you want now what, innerspace ,Adventure
306,little late for that, innerspace ,Adventure
307,take it easy now don't want you in over your head, innerspace ,Adventure
308,good idea, innerspace ,Adventure
309,swim, innerspace ,Adventure
310,the sky the sun the sea there's no one here it's deserted what now, innerspace ,Adventure
311,do you notice anything, innerspace ,Adventure
312,just beautiful, innerspace ,Adventure
313,what is it, innerspace ,Adventure
314,holy shit, innerspace ,Adventure
315,just get there, innerspace ,Adventure
316,eating sushi, innerspace ,Adventure
317,how else do you get seaweed under your nails, innerspace ,Adventure
318,the beach, innerspace ,Adventure
319,the beach, innerspace ,Adventure
320,now what, innerspace ,Adventure
321,you leave my glands alone, innerspace ,Adventure
322,because you got my id now brace yourself i'm gonna try something with your glands, innerspace ,Adventure
323,i don't want to be you i don't even like you why would i want to be you, innerspace ,Adventure
324,you'll be me, innerspace ,Adventure
325,oh yeah to what, innerspace ,Adventure
326,nothing but it's yours change it change your whole persona, innerspace ,Adventure
327,what's wrong with how i carry myself, innerspace ,Adventure
328,it's attitude how you carry yourself, innerspace ,Adventure
329,it's just not enough, innerspace ,Adventure
330,we'll change your appearance, innerspace ,Adventure
331,they'll know who i am, innerspace ,Adventure
332,well if not to kill then to bother and annoy, innerspace ,Adventure
333,and a license to kill, innerspace ,Adventure
334,you are in trouble now do it, innerspace ,Adventure
335,i'll get in trouble, innerspace ,Adventure
336,who cares, innerspace ,Adventure
337,it's illegal, innerspace ,Adventure
338,why not, innerspace ,Adventure
339,i can't do that, innerspace ,Adventure
340,use my credit cards, innerspace ,Adventure
341,i don't have any, innerspace ,Adventure
342,what about it, innerspace ,Adventure
343,what about money, innerspace ,Adventure
344,we get on which plane, innerspace ,Adventure
345,we get on a plane, innerspace ,Adventure
346,you mean just leave, innerspace ,Adventure
347,you are not alone but you are incon picuous and with our abilities, innerspace ,Adventure
348,who wait a minute i'm no agent secret or otherwise and i'm alone, innerspace ,Adventure
349,send a man there a secret agent, innerspace ,Adventure
350,what do we do, innerspace ,Adventure
351,composition of the sand trace elements unique, innerspace ,Adventure
352,what is it, innerspace ,Adventure
353,nothing you just do nothing, innerspace ,Adventure
354,what am i supposed to do, innerspace ,Adventure
355,don't talk i told you you just screwed it up, innerspace ,Adventure
356,not who a data bank just keep your ear to the phone and don't make a sound, innerspace ,Adventure
357,who is it, innerspace ,Adventure
358,good get to a phone, innerspace ,Adventure
359,i'm at the airport, innerspace ,Adventure
360,i'm back, innerspace ,Adventure
361,the airport hey wait a minute, innerspace ,Adventure
362,i'll be out of touch for a while just get to the airport, innerspace ,Adventure
363,just scratched my arm why, innerspace ,Adventure
364,wait a minute the fight where did he get you, innerspace ,Adventure
365,nothing, innerspace ,Adventure
366,anything a feeling a smell, innerspace ,Adventure
367,you can't go home when ust finds we're gone they'll come after you and put us away, innerspace ,Adventure
368,i don't wanna be you i wanna go home, innerspace ,Adventure
369,you do to get out of here you're gonna be me, innerspace ,Adventure
370,you need id in there, innerspace ,Adventure
371,don't know, innerspace ,Adventure
372,gone where, innerspace ,Adventure
373,they think we're safe here they don't really need us they're probably long gone, innerspace ,Adventure
374,that's not a good idea, innerspace ,Adventure
375,that's it they know i'm in here we've got to find them, innerspace ,Adventure
376,black suits and helmets, innerspace ,Adventure
377,what do you mean, innerspace ,Adventure
378,like the guys that attacked us, innerspace ,Adventure
379,i can't remember, innerspace ,Adventure
380,oh my god what did he look like the man, innerspace ,Adventure
381,the man, innerspace ,Adventure
382,who did, innerspace ,Adventure
383,i was thirsty he told me to get a drink, innerspace ,Adventure
384,is it familiar have you been here before, innerspace ,Adventure
385,a lab and equipment, innerspace ,Adventure
386,where are we going, innerspace ,Adventure
387,take a left and your next right, innerspace ,Adventure
388,corridor a, innerspace ,Adventure
389,what does it say, innerspace ,Adventure
390,which way do i go, innerspace ,Adventure
391,with authority, innerspace ,Adventure
392,just walk down the hall, innerspace ,Adventure
393,go out take your first left, innerspace ,Adventure
394,now what, innerspace ,Adventure
395,see the codelock punch this in 26993, innerspace ,Adventure
396,door's locked, innerspace ,Adventure
397,we have to get out of here, innerspace ,Adventure
398,i don't like the sound of that, innerspace ,Adventure
399,i'll sue, innerspace ,Adventure
400,sue them, innerspace ,Adventure
401,why don't you just get out leave me alone, innerspace ,Adventure
402,they'll have to take you apart piece by piece, innerspace ,Adventure
403,i'm not gonna make it easy, innerspace ,Adventure
404,find you, innerspace ,Adventure
405,ever think of what they might have to do to find me, innerspace ,Adventure
406,i'm not leaving until you do, innerspace ,Adventure
407,think of the scientific data we'll gain come on lets get out of here, innerspace ,Adventure
408,thanks, innerspace ,Adventure
409,we're a team my talent your mobility, innerspace ,Adventure
410,i did i brought you back here, innerspace ,Adventure
411,you gotta help, innerspace ,Adventure
412,what do you mean we, innerspace ,Adventure
413,you're the one talking to a little guy in your head we'll have to do it on our own, innerspace ,Adventure
414,you are crazy, innerspace ,Adventure
415,i am you are, innerspace ,Adventure
416,yeah who is, innerspace ,Adventure
417,they're busy covering their asses they're not the type of people we need, innerspace ,Adventure
418,well they sure as hell aren't gonna get it for you, innerspace ,Adventure
419,i'd be helpless and useless they don't have the pem without that there's no chance, innerspace ,Adventure
420,they could put you back in the tube, innerspace ,Adventure
421,i don't know i don't want to find out, innerspace ,Adventure
422,joe or what, innerspace ,Adventure
423,why, innerspace ,Adventure
424,it can't take that long, innerspace ,Adventure
425,yeah al wants to talk to you, innerspace ,Adventure
426,did you hear that, innerspace ,Adventure
427,no don't tell the guards, innerspace ,Adventure
428,i don't know to get al, innerspace ,Adventure
429,how do you act when someone trys to kill you, innerspace ,Adventure
430,calm down act rational, innerspace ,Adventure
431,you have no choice you're involved will you help, innerspace ,Adventure
432,i don't know anything i just want to go home, innerspace ,Adventure
433,why al you know too much, innerspace ,Adventure
434,too late they want you, innerspace ,Adventure
435,i want out, innerspace ,Adventure
436,can't see a goddamn thi, innerspace ,Adventure
437,get your breathing down you sound like a cement mixer, innerspace ,Adventure
438,then what are you stopping for, innerspace ,Adventure
439,i wouldn't say that, innerspace ,Adventure
440,whatever you do just don't stop, innerspace ,Adventure
441,now what, innerspace ,Adventure
442,this is a fiesta, innerspace ,Adventure
443,outrun them, innerspace ,Adventure
444,what do i do, innerspace ,Adventure
445,he's not the problem it's the van in the back, innerspace ,Adventure
446,what'd he look like, innerspace ,Adventure
447,nothing just the cyclist he's passed us, innerspace ,Adventure
448,what's that, innerspace ,Adventure
449,still clear just a motorcycle, innerspace ,Adventure
450,behind us, innerspace ,Adventure
451,no one maybe i dreamed it all up, innerspace ,Adventure
452,anyone there, innerspace ,Adventure
453,if i'm real they'll get me out if i'm not they'll treat you either way you'll be better off than you are now you'll get a reward, innerspace ,Adventure
454,if i get you back to the lab will you get out of my head, innerspace ,Adventure
455,i'll tell you what to say, innerspace ,Adventure
456,oh gooood, innerspace ,Adventure
457,i'll talk to them, innerspace ,Adventure
458,why not, innerspace ,Adventure
459,no they won't, innerspace ,Adventure
460,why don't you, innerspace ,Adventure
461,sorry all this buzzing in my head why don't i just take you back to ust, innerspace ,Adventure
462,you weren't listening, innerspace ,Adventure
463,who was that somebody out there, innerspace ,Adventure
464,what was that, innerspace ,Adventure
465,yeah, innerspace ,Adventure
466,with a man in my head, innerspace ,Adventure
467,you'll be alive, innerspace ,Adventure
468,yes yes i'll explain it all just put the gun down, innerspace ,Adventure
469,why he's argumentative, innerspace ,Adventure
470,yeah, innerspace ,Adventure
471,yeah joe why there's a little man in my head, innerspace ,Adventure
472,you're gonna explain, innerspace ,Adventure
473,you're not crazy don't wait a minute just let me explain, innerspace ,Adventure
474,then i'm crazy, innerspace ,Adventure
475,of course you do, innerspace ,Adventure
476,hear voices don't i, innerspace ,Adventure
477,you're not crazy, innerspace ,Adventure
478,used to be things were bad no job no money no girl now i got all that and i'm crazy too, innerspace ,Adventure
479,don't do it don't aim at the head, innerspace ,Adventure
480,yep, innerspace ,Adventure
481,are you crazy, innerspace ,Adventure
482,kill myself, innerspace ,Adventure
483,what for, innerspace ,Adventure
484,loading a gun, innerspace ,Adventure
485,what are you doing, innerspace ,Adventure
486,you said it, innerspace ,Adventure
487,i know it sounds insane, innerspace ,Adventure
488,then how'd i get here, innerspace ,Adventure
489,i just went there for a job, innerspace ,Adventure
490,you've heard of u s t, innerspace ,Adventure
491,no, innerspace ,Adventure
492,the nicholson node i suppose you haven't heard of that either, innerspace ,Adventure
493,i don't know what you're talking about, innerspace ,Adventure
494,yeah what did you do you explain it why i'm not at the lab right now in my tube with my crew explain that, innerspace ,Adventure
495,me what'd i do, innerspace ,Adventure
496,look i didn't ask to be in you don't blame me for it you did it, innerspace ,Adventure
497,i'm trying to get you to listen to reason, innerspace ,Adventure
498,are you threatening me, innerspace ,Adventure
499,that a new datsun, innerspace ,Adventure
500,you've heard of the pem114, innerspace ,Adventure
501,what are you doing in my head al, innerspace ,Adventure
502,i told you my name is al, innerspace ,Adventure
503,it's my head i'll be the judge of that anyway who are you, innerspace ,Adventure
504,quit screwing around this is important, innerspace ,Adventure
505,well if you're in my head to you i'm god, innerspace ,Adventure
506,yeah who, innerspace ,Adventure
507,who am i, innerspace ,Adventure
508,who are you, innerspace ,Adventure
509,nerve bundle what are you doing you just leave the nerve bundles right where they are, innerspace ,Adventure
510,i'm working on it soon as i find the right nerve bundle, innerspace ,Adventure
511,kind of an oversight wouldn't you say, innerspace ,Adventure
512,right, innerspace ,Adventure
513,you're in my head you can talk to me and hear what i say but you can't see anything, innerspace ,Adventure
514,no, innerspace ,Adventure
515,my place can't you see, innerspace ,Adventure
516,where are we now, innerspace ,Adventure
517,somebody's been here, innerspace ,Adventure
518,shut up, innerspace ,Adventure
519,yeah, innerspace ,Adventure
520,do me a favor al, innerspace ,Adventure
521,i need to make a phone call, innerspace ,Adventure
522,go home good idea get some rest, innerspace ,Adventure
523,why don't we go home, innerspace ,Adventure
524,what street we're walking down queer street we coming to dopey drive we're about to be put somewhere quiet where they won't mind that we talk to ourselves, innerspace ,Adventure
525,what street, innerspace ,Adventure
526,where are we we're on the street we're walking down the street we're talking to ourselves people are staring at us, innerspace ,Adventure
527,where are we, innerspace ,Adventure
528,what you lose your lease on a condo, innerspace ,Adventure
529,i just got here, innerspace ,Adventure
530,you're in my head you don't know my name, innerspace ,Adventure
531,what is your name, innerspace ,Adventure
532,no no it's nothing rehearsing a play what light through yonder window breaks it is al and he's in my head, innerspace ,Adventure
533,i see, innerspace ,Adventure
534,yes, innerspace ,Adventure
535,your name is al, innerspace ,Adventure
536,yes, innerspace ,Adventure
537,you're in my head, innerspace ,Adventure
538,this candid camera, innerspace ,Adventure
539,yes, innerspace ,Adventure
540,al, innerspace ,Adventure
541,al, innerspace ,Adventure
542,who, innerspace ,Adventure
543,me, innerspace ,Adventure
544,who was it, innerspace ,Adventure
545,it wasn't him, innerspace ,Adventure
546,arrrgh, innerspace ,Adventure
547,why not, innerspace ,Adventure
548,don't do that, innerspace ,Adventure
549,reporting him ventriloquism on a bus, innerspace ,Adventure
550,what's going on, innerspace ,Adventure
551,i'm reporting you to the transit authority, innerspace ,Adventure
552,i'm inside you, innerspace ,Adventure
553,try me, innerspace ,Adventure
554,you're not gonna believe this, innerspace ,Adventure
555,where are you al, innerspace ,Adventure
556,al, innerspace ,Adventure
557,my name is al, innerspace ,Adventure
558,who's you, innerspace ,Adventure
559,no not her me, innerspace ,Adventure
560,i know you did, innerspace ,Adventure
561,i said something, innerspace ,Adventure
562,ryuji bandaio grown near here, innerspace ,Adventure
563,you just got a mickey, innerspace ,Adventure
564,some friend you are you know what i hope, innerspace ,Adventure
565,joe it's not love it's like it's real strong like and i got your information now get off my back, innerspace ,Adventure
566,i've got twenty hours left i could die in here and you're falling in love, innerspace ,Adventure
567,face it we're the men for the job besides if someone is really chasing you the best way to avoid them is to keep moving and find the goddamn pem, innerspace ,Adventure
568,joe what abilities, innerspace ,Adventure
569,it's all we've got, innerspace ,Adventure
570,joe what does some island have to do with this it's a mistake, innerspace ,Adventure
571,go toe it's some islands, innerspace ,Adventure
572,joe go to what the hell does that mean, innerspace ,Adventure
573,trouble is if we both get stuck here, innerspace ,Adventure
574,i knew you were trouble, innerspace ,Adventure
575,then what, innerspace ,Adventure
576,let us get to the border, innerspace ,Adventure
577,what kind of a deal, innerspace ,Adventure
578,in my own way i want you to know that i love you, innerspace ,Adventure
579,nice, innerspace ,Adventure
580,i know we fight but i don't mean it you're quite a guy no one else could have dealt with this, innerspace ,Adventure
581,i didn't do anything, innerspace ,Adventure
582,look i don't know how we're gonna get out of this, innerspace ,Adventure
583,i'm scared, innerspace ,Adventure
584,don't worry, innerspace ,Adventure
585,can you fly this, innerspace ,Adventure
586,i insist, innerspace ,Adventure
587,i'm against it, innerspace ,Adventure
588,dieter, innerspace ,Adventure
589,we've ruined his market in japan where's dieter, innerspace ,Adventure
590,good, innerspace ,Adventure
591,oh i can't, innerspace ,Adventure
592,no, innerspace ,Adventure
593,don't give her your name, innerspace ,Adventure
594,what is your name, innerspace ,Adventure
595,do what what'd you do, innerspace ,Adventure
596,i've seen that before never had anyone actually do it, innerspace ,Adventure
597,the best part she'll love it, innerspace ,Adventure
598,what part what, innerspace ,Adventure
599,doesn't matter, innerspace ,Adventure
600,works like a charm when i use it you didn't say it right, innerspace ,Adventure
601,it'll remind me of you, innerspace ,Adventure
602,sorry, innerspace ,Adventure
603,aren't we all, innerspace ,Adventure
604,not that truth, innerspace ,Adventure
605,what a nerve, innerspace ,Adventure
606,they have stolen state property, innerspace ,Adventure
607,ya hyutn slulptsa, innerspace ,Adventure
608,it's a long story, innerspace ,Adventure
609,in him, innerspace ,Adventure
610,joe's escaped dieter's in him, innerspace ,Adventure
611,what happened, innerspace ,Adventure
612,i take the last chip in with me i use it to control re enlargement from inside, innerspace ,Adventure
613,no if anything happened you'd be stuck in there like he was, innerspace ,Adventure
614,me, innerspace ,Adventure
615,who's our little man, innerspace ,Adventure
616,if there is a pod inside him we'll find it and bring it out for study, innerspace ,Adventure
617,i'll prove it we'll repeat their procedures put a man in our pod bring it down and then inject him, innerspace ,Adventure
618,impossible, innerspace ,Adventure
619,she found out what she could and delivered him here, innerspace ,Adventure
620,rene, innerspace ,Adventure
